72, 8, 1, 0
73, 8, 1, 0
73, 8, 1, 0
74, 8, 1, 0
74, 8, 1, 0
75, 8, 1, 0
75, 8, 1, 0
76, 8, 1, 0
76, 8, 1, 0
77, 8, 1, 0
77, 8, 1, 0
78, 8, 1, 0
78, 8, 1, 0
79, 8, 1, 0
79, 8, 1, 0
80, 8, 1, 0
80, 8, 1, 0
81, 8, 1, 0
81, 8, 1, 0
82, 8, 1, 0
82, 8, 1, 0
83, 8, 1, 0
83, 8, 1, 0
84, 8, 1, 0
84, 8, 1, 0
85, 8, 1, 0
85, 8, 1, 0
86, 8, 1, 0
86, 8, 1, 0
87, 8, 1, 0
87, 8, 1, 0
88, 8, 1, 0
88, 8, 1, 0
89, 8, 1, 0
89, 8, 1, 0
90, 8, 1, 0
90, 8, 1, 0
91, 8, 1, 0
91, 8, 1, 0
92, 8, 1, 0
92, 8, 1, 0
93, 8, 1, 0
93, 8, 1, 0
94, 8, 1, 0
94, 8, 1, 0
95, 8, 1, 0
95, 8, 1, 0
96, 8, 1, 0
96, 8, 1, 0
97, 8, 1, 0
97, 8, 1, 0
98, 8, 1, 0
98, 8, 1, 0
99, 8, 1, 0
99, 8, 1, 0
100, 8, 1, 0
100, 8, 1, 0
101, 8, 1, 0
101, 8, 1, 0
102, 8, 1, 0
102, 8, 1, 0
103, 8, 1, 0
103, 8, 1, 0
104, 8, 1, 0
104, 8, 1, 0
105, 8, 1, 0
105, 8, 1, 0
106, 8, 1, 0
106, 8, 1, 0
107, 8, 1, 0
107, 8, 1, 0
108, 8, 1, 0
108, 8, 1, 0
109, 8, 1, 0
109, 8, 1, 0
110, 8, 1, 0
110, 8, 1, 0
111, 8, 1, 0
111, 8, 1, 0
112, 8, 1, 0
112, 8, 1, 0
113, 8, 1, 0
113, 8, 1, 0
114, 8, 1, 0
114, 8, 1, 0
115, 8, 1, 0
115, 8, 1, 0
116, 8, 1, 0
116, 8, 1, 0
117, 8, 1, 0
117, 8, 1, 0
118, 8, 1, 0
118, 8, 1, 0
119, 8, 1, 0
119, 8, 1, 0
120, 8, 1, 0
120, 8, 1, 0
121, 8, 1, 0
121, 8, 1, 0
122, 8, 1, 0
122, 8, 1, 0
123, 8, 1, 0
123, 8, 1, 0
124, 8, 1, 0
124, 8, 1, 0
125, 8, 1, 0
125, 8, 1, 0
126, 8, 1, 0
126, 8, 1, 0
127, 8, 1, 0
127, 8, 1, 0
128, 8, 1, 0
128, 8, 1, 0
129, 8, 1, 0
129, 8, 1, 0
130, 8, 1, 0
130, 8, 1, 0
131, 8, 1, 0
131, 8, 1, 0
132, 8, 1, 0
132, 8, 1, 0
133, 8, 1, 0
133, 8, 1, 0
134, 8, 1, 0
134, 8, 1, 0
135, 8, 1, 0
135, 8, 1, 0
136, 8, 1, 0
136, 8, 1, 0
137, 8, 1, 0
137, 8, 1, 0
138, 8, 1, 0
138, 8, 1, 0
139, 8, 1, 0
139, 8, 1, 0
140, 8, 1, 0
140, 8, 1, 0
141, 8, 1, 0
141, 8, 1, 0
142, 8, 1, 0
142, 8, 1, 0
143, 8, 1, 0
143, 8, 1, 0
144, 8, 1, 0
144, 8, 1, 0
145, 8, 1, 0
145, 8, 1, 0
146, 8, 1, 0
146, 8, 1, 0
147, 8, 1, 0
147, 8, 1, 0
148, 8, 1, 0
148, 8, 1, 0
149, 8, 1, 0
149, 8, 1, 0
150, 8, 1, 0
150, 8, 1, 0
151, 8, 1, 0
151, 8, 1, 0
152, 8, 1, 0
152, 8, 1, 0
153, 8, 1, 0
153, 8, 1, 0
154, 8, 1, 0
154, 8, 1, 0
155, 8, 1, 0
155, 8, 1, 0
156, 8, 1, 0
156, 8, 1, 0
157, 8, 1, 0
157, 8, 1, 0
158, 8, 1, 0
158, 8, 1, 0
159, 8, 1, 0
159, 8, 1, 0
160, 8, 1, 0
160, 8, 1, 0
161, 8, 1, 0
161, 8, 1, 0
162, 8, 1, 0
162, 8, 1, 0
163, 8, 1, 0
163, 8, 1, 0
164, 8, 1, 0
164, 8, 1, 0
165, 8, 1, 0
165, 8, 1, 0
166, 8, 1, 0
166, 8, 1, 0
167, 8, 1, 0
167, 8, 1, 0
168, 8, 1, 0
168, 8, 1, 0
169, 8, 1, 0
169, 8, 1, 0
170, 8, 1, 0
170, 8, 1, 0
171, 8, 1, 0
171, 8, 1, 0
172, 8, 1, 0
172, 8, 1, 0
173, 8, 1, 0
173, 8, 1, 0
174, 8, 1, 0
174, 8, 1, 0
175, 8, 1, 0
175, 8, 1, 0
176, 8, 1, 0
176, 8, 1, 0
177, 8, 1, 0
177, 8, 1, 0
178, 8, 1, 0
178, 8, 1, 0
179, 8, 1, 0
179, 8, 1, 0
180, 8, 1, 0
180, 8, 1, 0
181, 8, 1, 0
181, 8, 1, 0
182, 8, 1, 0
182, 8, 1, 0
183, 8, 1, 0
183, 8, 1, 0
184, 8, 1, 0
184, 8, 1, 0
185, 8, 1, 0
185, 8, 1, 0
186, 8, 1, 0
186, 8, 1, 0
187, 8, 1, 0
187, 8, 1, 0
188, 8, 1, 0
188, 8, 1, 0
189, 8, 1, 0
189, 8, 1, 0
190, 8, 1, 0
190, 8, 1, 0
191, 8, 1, 0
191, 8, 1, 0
192, 8, 1, 0
192, 8, 1, 0
193, 8, 1, 0
193, 8, 1, 0
194, 8, 1, 0
194, 8, 1, 0
195, 8, 1, 0
195, 8, 1, 0
196, 8, 1, 0
196, 8, 1, 0
197, 8, 1, 0
197, 8, 1, 0
198, 8, 1, 0
198, 8, 1, 0
199, 8, 1, 0
199, 8, 1, 0
200, 8, 1, 0
200, 8, 1, 0
201, 8, 1, 0
201, 8, 1, 0
202, 8, 1, 0
202, 8, 1, 0
203, 8, 1, 0
203, 8, 1, 0
204, 8, 1, 0
204, 8, 1, 0
205, 8, 1, 0
205, 8, 1, 0
206, 8, 1, 0
206, 8, 1, 0
207, 8, 1, 0
207, 8, 1, 0
208, 8, 1, 0
208, 8, 1, 0
209, 8, 1, 0
209, 8, 1, 0
210, 8, 1, 0
210, 8, 1, 0
211, 8, 1, 0
211, 8, 1, 0
212, 8, 1, 0
212, 8, 1, 0
213, 8, 1, 0
213, 8, 1, 0
214, 8, 1, 0
214, 8, 1, 0
215, 8, 1, 0
215, 8, 1, 0
216, 8, 1, 0
216, 8, 1, 0
217, 8, 1, 0
217, 8, 1, 0
218, 8, 1, 0
218, 8, 1, 0
219, 8, 1, 0
219, 8, 1, 0
220, 8, 1, 0
220, 8, 1, 0
221, 8, 1, 0
221, 8, 1, 0
222, 8, 1, 0
222, 8, 1, 0
223, 8, 1, 0
223, 8, 1, 0
224, 8, 1, 0
224, 8, 1, 0
225, 8, 1, 0
225, 8, 1, 0
226, 8, 1, 0
226, 8, 1, 0
227, 8, 1, 0
227, 8, 1, 0
228, 8, 1, 0
228, 8, 1, 0
229, 8, 1, 0
229, 8, 1, 0
230, 8, 1, 0
230, 8, 1, 0
231, 8, 1, 0
231, 8, 1, 0
232, 8, 1, 0
232, 8, 1, 0
233, 8, 1, 0
233, 8, 1, 0
234, 8, 1, 0
234, 8, 1, 0
235, 8, 1, 0
235, 8, 1, 0
236, 8, 1, 0
236, 8, 1, 0
237, 8, 1, 0
237, 8, 1, 0
238, 8, 1, 0
238, 8, 1, 0
239, 8, 1, 0
239, 8, 1, 0
240, 8, 1, 0
240, 8, 1, 0
241, 8, 1, 0
241, 8, 1, 0
242, 8, 1, 0
242, 8, 1, 0
243, 8, 1, 0
243, 8, 1, 0
244, 8, 1, 0
244, 8, 1, 0
245, 8, 1, 0
245, 8, 1, 0
246, 8, 1, 0
246, 8, 1, 0
247, 8, 1, 0
247, 8, 1, 0
248, 8, 1, 0
248, 8, 1, 0
249, 8, 1, 0
249, 8, 1, 0
250, 8, 1, 0
250, 8, 1, 0
251, 8, 1, 0
251, 8, 1, 0
252, 8, 1, 0
252, 8, 1, 0
253, 8, 1, 0
253, 8, 1, 0
254, 8, 1, 0
254, 8, 1, 0
255, 8, 1, 0
255, 8, 1, 0
256, 8, 1, 0
256, 8, 1, 0
257, 8, 1, 0
257, 8, 1, 0
258, 8, 1, 0
258, 8, 1, 0
259, 8, 1, 0
259, 8, 1, 0
260, 8, 1, 0
260, 8, 1, 0
261, 8, 1, 0
261, 8, 1, 0
262, 8, 1, 0
262, 8, 1, 0
263, 8, 1, 0
263, 8, 1, 0
264, 8, 1, 0
264, 8, 1, 0
265, 8, 1, 0
265, 8, 1, 0
266, 8, 1, 0
266, 8, 1, 0
267, 8, 1, 0
267, 8, 1, 0
268, 8, 1, 0
268, 8, 1, 0
269, 8, 1, 0
269, 8, 1, 0
270, 8, 1, 0
270, 8, 1, 0
271, 8, 1, 0
271, 8, 1, 0
272, 8, 1, 0
272, 8, 1, 0
273, 8, 1, 0
273, 8, 1, 0
274, 8, 1, 0
274, 8, 1, 0
275, 8, 1, 0
275, 8, 1, 0
276, 8, 1, 0
276, 8, 1, 0
277, 8, 1, 0
277, 8, 1, 0
278, 8, 1, 0
278, 8, 1, 0
279, 8, 1, 0
279, 8, 1, 0
280, 8, 1, 0
280, 8, 1, 0
281, 8, 1, 0
281, 8, 1, 0
282, 8, 1, 0
282, 8, 1, 0
283, 8, 1, 0
283, 8, 1, 0
284, 8, 1, 0
284, 8, 1, 0
285, 8, 1, 0
285, 8, 1, 0
286, 8, 1, 0
286, 8, 1, 0
287, 8, 1, 0
287, 8, 1, 0
288, 8, 1, 0
288, 8, 1, 0
289, 8, 1, 0
289, 8, 1, 0
290, 8, 1, 0
290, 8, 1, 0
291, 8, 1, 0
291, 8, 1, 0
292, 8, 1, 0
292, 8, 1, 0
293, 8, 1, 0
293, 8, 1, 0
294, 8, 1, 0
294, 8, 1, 0
295, 8, 1, 0
295, 8, 1, 0
296, 8, 1, 0
296, 8, 1, 0
297, 8, 1, 0
297, 8, 1, 0
298, 8, 1, 0
298, 8, 1, 0
299, 8, 1, 0
299, 8, 1, 0
300, 8, 1, 0
300, 8, 1, 0
301, 8, 1, 0
301, 8, 1, 0
302, 8, 1, 0
302, 8, 1, 0
303, 8, 1, 0
303, 8, 1, 0
304, 8, 1, 0
304, 8, 1, 0
305, 8, 1, 0
305, 8, 1, 0
306, 8, 1, 0
306, 8, 1, 0
307, 8, 1, 0
307, 8, 1, 0
308, 8, 1, 0
308, 8, 1, 0
309, 8, 1, 0
309, 8, 1, 0
310, 8, 1, 0
310, 8, 1, 0
311, 8, 1, 0
311, 8, 1, 0
312, 8, 1, 0
312, 8, 1, 0
313, 8, 1, 0
313, 8, 1, 0
314, 8, 1, 0
314, 8, 1, 0
315, 8, 1, 0
315, 8, 1, 0
316, 8, 1, 0
316, 8, 1, 0
317, 8, 1, 0
317, 8, 1, 0
318, 8, 1, 0
318, 8, 1, 0
319, 8, 1, 0
319, 8, 1, 0
320, 8, 1, 0
320, 8, 1, 0
321, 8, 1, 0
321, 8, 1, 0
322, 8, 1, 0
322, 8, 1, 0
323, 8, 1, 0
323, 8, 1, 0
324, 8, 1, 0
324, 8, 1, 0
325, 8, 1, 0
325, 8, 1, 0
326, 8, 1, 0
326, 8, 1, 0
327, 8, 1, 0
327, 8, 1, 0
328, 8, 1, 0
328, 8, 1, 0
329, 8, 1, 0
329, 8, 1, 0
330, 8, 1, 0
330, 8, 1, 0
331, 8, 1, 0
331, 8, 1, 0
332, 8, 1, 0
332, 8, 1, 0
333, 8, 1, 0
333, 8, 1, 0
334, 8, 1, 0
334, 8, 1, 0
335, 8, 1, 0
335, 8, 1, 0
336, 8, 1, 0
336, 8, 1, 0
337, 8, 1, 0
337, 8, 1, 0
338, 8, 1, 0
338, 8, 1, 0
339, 8, 1, 0
339, 8, 1, 0
340, 8, 1, 0
340, 8, 1, 0
341, 8, 1, 0
341, 8, 1, 0
342, 8, 1, 0
342, 8, 1, 0
343, 8, 1, 0
343, 8, 1, 0
344, 8, 1, 0
344, 8, 1, 0
345, 8, 1, 0
345, 8, 1, 0
346, 8, 1, 0
346, 8, 1, 0
347, 8, 1, 0
347, 8, 1, 0
348, 8, 1, 0
348, 8, 1, 0
349, 8, 1, 0
349, 8, 1, 0
350, 8, 1, 0
350, 8, 1, 0
351, 8, 1, 0
351, 8, 1, 0
352, 8, 1, 0
352, 8, 1, 0
353, 8, 1, 0
353, 8, 1, 0
354, 8, 1, 0
354, 8, 1, 0
355, 8, 1, 0
355, 8, 1, 0
356, 8, 1, 0
356, 8, 1, 0
357, 8, 1, 0
357, 8, 1, 0
358, 8, 1, 0
358, 8, 1, 0
359, 8, 1, 0
359, 8, 1, 0
360, 8, 1, 0
360, 8, 1, 0
361, 8, 1, 0
361, 8, 1, 0
362, 8, 1, 0
362, 8, 1, 0
363, 8, 1, 0
363, 8, 1, 0
364, 8, 1, 0
364, 8, 1, 0
365, 8, 1, 0
365, 8, 1, 0
366, 8, 1, 0
366, 8, 1, 0
367, 8, 1, 0
367, 8, 1, 0
368, 8, 1, 0
368, 8, 1, 0
369, 8, 1, 0
369, 8, 1, 0
370, 8, 1, 0
370, 8, 1, 0
371, 8, 1, 0
371, 8, 1, 0
372, 8, 1, 0
372, 8, 1, 0
373, 8, 1, 0
373, 8, 1, 0
374, 8, 1, 0
374, 8, 1, 0
375, 8, 1, 0
375, 8, 1, 0
376, 8, 1, 0
376, 8, 1, 0
377, 8, 1, 0
377, 8, 1, 0
378, 8, 1, 0
378, 8, 1, 0
379, 8, 1, 0
379, 8, 1, 0
380, 8, 1, 0
380, 8, 1, 0
381, 8, 1, 0
381, 8, 1, 0
382, 8, 1, 0
382, 8, 1, 0
383, 8, 1, 0
383, 8, 1, 0
384, 8, 1, 0
384, 8, 1, 0
385, 8, 1, 0
385, 8, 1, 0
386, 8, 1, 0
386, 8, 1, 0
387, 8, 1, 0
387, 8, 1, 0
388, 8, 1, 0
388, 8, 1, 0
389, 8, 1, 0
389, 8, 1, 0
390, 8, 1, 0
390, 8, 1, 0
391, 8, 1, 0
391, 8, 1, 0
392, 8, 1, 0
392, 8, 1, 0
393, 8, 1, 0
393, 8, 1, 0
394, 8, 1, 0
394, 8, 1, 0
395, 8, 1, 0
395, 8, 1, 0
396, 8, 1, 0
396, 8, 1, 0
397, 8, 1, 0
397, 8, 1, 0
398, 8, 1, 0
398, 8, 1, 0
399, 8, 1, 0
399, 8, 1, 0
400, 8, 1, 0
400, 8, 1, 0
401, 8, 1, 0
401, 8, 1, 0
402, 8, 1, 0
402, 8, 1, 0
403, 8, 1, 0
403, 8, 1, 0
404, 8, 1, 0
404, 8, 1, 0
405, 8, 1, 0
405, 8, 1, 0
406, 8, 1, 0
406, 8, 1, 0
407, 8, 1, 0
407, 8, 1, 0
408, 8, 1, 0
408, 8, 1, 0
409, 8, 1, 0
409, 8, 1, 0
410, 8, 1, 0
410, 8, 1, 0
411, 8, 1, 0
411, 8, 1, 0
412, 8, 1, 0
412, 8, 1, 0
413, 8, 1, 0
413, 8, 1, 0
414, 8, 1, 0
414, 8, 1, 0
415, 8, 1, 0
415, 8, 1, 0
416, 8, 1, 0
416, 8, 1, 0
417, 8, 1, 0
417, 8, 1, 0
418, 8, 1, 0
418, 8, 1, 0
419, 8, 1, 0
419, 8, 1, 0
420, 8, 1, 0
420, 8, 1, 0
421, 8, 1, 0
421, 8, 1, 0
422, 8, 1, 0
422, 8, 1, 0
423, 8, 1, 0
423, 8, 1, 0
424, 8, 1, 0
424, 8, 1, 0
425, 8, 1, 0
425, 8, 1, 0
426, 8, 1, 0
426, 8, 1, 0
427, 8, 1, 0
427, 8, 1, 0
428, 8, 1, 0
428, 8, 1, 0
429, 8, 1, 0
429, 8, 1, 0
430, 8, 1, 0
430, 8, 1, 0
431, 8, 1, 0
431, 8, 1, 0
432, 8, 1, 0
432, 8, 1, 0
433, 8, 1, 0
433, 8, 1, 0
434, 8, 1, 0
434, 8, 1, 0
435, 8, 1, 0
435, 8, 1, 0
436, 8, 1, 0
436, 8, 1, 0
437, 8, 1, 0
437, 8, 1, 0
438, 8, 1, 0
438, 8, 1, 0
439, 8, 1, 0
439, 8, 1, 0
440, 8, 1, 0
440, 8, 1, 0
441, 8, 1, 0
441, 8, 1, 0
442, 8, 1, 0
442, 8, 1, 0
443, 8, 1, 0
443, 8, 1, 0
444, 8, 1, 0
444, 8, 1, 0
445, 8, 1, 0
445, 8, 1, 0
446, 8, 1, 0
446, 8, 1, 0
447, 8, 1, 0
447, 8, 1, 0
448, 8, 1, 0
448, 8, 1, 0
449, 8, 1, 0
449, 8, 1, 0
450, 8, 1, 0
450, 8, 1, 0
451, 8, 1, 0
451, 8, 1, 0
452, 8, 1, 0
452, 8, 1, 0
453, 8, 1, 0
453, 8, 1, 0
454, 8, 1, 0
454, 8, 1, 0
455, 8, 1, 0
455, 8, 1, 0
456, 8, 1, 0
456, 8, 1, 0
457, 8, 1, 0
457, 8, 1, 0
458, 8, 1, 0
458, 8, 1, 0
459, 8, 1, 0
459, 8, 1, 0
460, 8, 1, 0
460, 8, 1, 0
461, 8, 1, 0
461, 8, 1, 0
462, 8, 1, 0
462, 8, 1, 0
463, 8, 1, 0
463, 8, 1, 0
464, 8, 1, 0
464, 8, 1, 0
465, 8, 1, 0
465, 8, 1, 0
466, 8, 1, 0
466, 8, 1, 0
467, 8, 1, 0
467, 8, 1, 0
468, 8, 1, 0
468, 8, 1, 0
469, 8, 1, 0
469, 8, 1, 0
470, 8, 1, 0
470, 8, 1, 0
471, 8, 1, 0
471, 8, 1, 0
472, 8, 1, 0
472, 8, 1, 0
473, 8, 1, 0
473, 8, 1, 0
474, 8, 1, 0
474, 8, 1, 0
475, 8, 1, 0
475, 8, 1, 0
476, 8, 1, 0
476, 8, 1, 0
477, 8, 1, 0
477, 8, 1, 0
478, 8, 1, 0
478, 8, 1, 0
479, 8, 1, 0
479, 8, 1, 0
480, 8, 1, 0
480, 8, 1, 0
481, 8, 1, 0
481, 8, 1, 0
482, 8, 1, 0
482, 8, 1, 0
483, 8, 1, 0
483, 8, 1, 0
484, 8, 1, 0
484, 8, 1, 0
485, 8, 1, 0
485, 8, 1, 0
486, 8, 1, 0
486, 8, 1, 0
487, 8, 1, 0
487, 8, 1, 0
488, 8, 1, 0
488, 8, 1, 0
489, 8, 1, 0
489, 8, 1, 0
490, 8, 1, 0
490, 8, 1, 0
491, 8, 1, 0
491, 8, 1, 0
492, 8, 1, 0
492, 8, 1, 0
493, 8, 1, 0
493, 8, 1, 0
494, 8, 1, 0
494, 8, 1, 0
495, 8, 1, 0
495, 8, 1, 0
496, 8, 1, 0
496, 8, 1, 0
497, 8, 1, 0
497, 8, 1, 0
498, 8, 1, 0
498, 8, 1, 0
499, 8, 1, 0
499, 8, 1, 0
500, 8, 1, 0
500, 8, 1, 0
501, 8, 1, 0
501, 8, 1, 0
502, 8, 1, 0
502, 8, 1, 0
503, 8, 1, 0
503, 8, 1, 0
504, 8, 1, 0
504, 8, 1, 0
505, 8, 1, 0
505, 8, 1, 0
506, 8, 1, 0
506, 8, 1, 0
507, 8, 1, 0
507, 8, 1, 0
508, 8, 1, 0
508, 8, 1, 0
509, 8, 1, 0
509, 8, 1, 0
510, 8, 1, 0
510, 8, 1, 0
511, 8, 1, 0
511, 8, 1, 0
512, 8, 1, 0
512, 8, 1, 0
513, 8, 1, 0
513, 8, 1, 0
514, 8, 1, 0
514, 8, 1, 0
515, 8, 1, 0
515, 8, 1, 0
516, 8, 1, 0
516, 8, 1, 0
517, 8, 1, 0
517, 8, 1, 0
518, 8, 1, 0
518, 8, 1, 0
519, 8, 1, 0
519, 8, 1, 0
520, 8, 1, 0
520, 8, 1, 0
521, 8, 1, 0
521, 8, 1, 0
522, 8, 1, 0
522, 8, 1, 0
523, 8, 1, 0
523, 8, 1, 0
524, 8, 1, 0
524, 8, 1, 0
525, 8, 1, 0
525, 8, 1, 0
526, 8, 1, 0
526, 8, 1, 0
527, 8, 1, 0
527, 8, 1, 0
528, 8, 1, 0
528, 8, 1, 0
529, 8, 1, 0
529, 8, 1, 0
530, 8, 1, 0
530, 8, 1, 0
531, 8, 1, 0
531, 8, 1, 0
532, 8, 1, 0
532, 8, 1, 0
533, 8, 1, 0
533, 8, 1, 0
534, 8, 1, 0
534, 8, 1, 0
535, 8, 1, 0
535, 8, 1, 0
536, 8, 1, 0
536, 8, 1, 0
537, 8, 1, 0
537, 8, 1, 0
538, 8, 1, 0
538, 8, 1, 0
539, 8, 1, 0
539, 8, 1, 0
540, 8, 1, 0
540, 8, 1, 0
541, 8, 1, 0
541, 8, 1, 0
542, 8, 1, 0
542, 8, 1, 0
543, 8, 1, 0
543, 8, 1, 0
544, 8, 1, 0
544, 8, 1, 0
545, 8, 1, 0
545, 8, 1, 0
546, 8, 1, 0
546, 8, 1, 0
547, 8, 1, 0
547, 8, 1, 0
548, 8, 1, 0
548, 8, 1, 0
549, 8, 1, 0
549, 8, 1, 0
550, 8, 1, 0
550, 8, 1, 0
551, 8, 1, 0
551, 8, 1, 0
552, 8, 1, 0
552, 8, 1, 0
553, 8, 1, 0
553, 8, 1, 0
554, 8, 1, 0
554, 8, 1, 0
555, 8, 1, 0
555, 8, 1, 0
556, 8, 1, 0
556, 8, 1, 0
557, 8, 1, 0
557, 8, 1, 0
558, 8, 1, 0
558, 8, 1, 0
559, 8, 1, 0
559, 8, 1, 0
560, 8, 1, 0
560, 8, 1, 0
561, 8, 1, 0
561, 8, 1, 0
562, 8, 1, 0
562, 8, 1, 0
563, 8, 1, 0
563, 8, 1, 0
564, 8, 1, 0
564, 8, 1, 0
565, 8, 1, 0
565, 8, 1, 0
566, 8, 1, 0
566, 8, 1, 0
567, 8, 1, 0
567, 8, 1, 0
568, 8, 1, 0
568, 8, 1, 0
569, 8, 1, 0
569, 8, 1, 0
570, 8, 1, 0
570, 8, 1, 0
571, 8, 1, 0
571, 8, 1, 0
572, 8, 1, 0
572, 8, 1, 0
573, 8, 1, 0
573, 8, 1, 0
574, 8, 1, 0
574, 8, 1, 0
575, 8, 1, 0
575, 8, 1, 0
576, 8, 1, 0
576, 8, 1, 0
577, 8, 1, 0
577, 8, 1, 0
578, 8, 1, 0
578, 8, 1, 0
579, 8, 1, 0
579, 8, 1, 0
580, 8, 1, 0
580, 8, 1, 0
581, 8, 1, 0
581, 8, 1, 0
582, 8, 1, 0
582, 8, 1, 0
583, 8, 1, 0
583, 8, 1, 0
584, 8, 1, 0
584, 8, 1, 0
585, 8, 1, 0
585, 8, 1, 0
586, 8, 1, 0
586, 8, 1, 0
587, 8, 1, 0
587, 8, 1, 0
588, 8, 1, 0
588, 8, 1, 0
589, 8, 1, 0
589, 8, 1, 0
590, 8, 1, 0
590, 8, 1, 0
591, 8, 1, 0
591, 8, 1, 0
592, 8, 1, 0
592, 8, 1, 0
593, 8, 1, 0
593, 8, 1, 0
594, 8, 1, 0
594, 8, 1, 0
595, 8, 1, 0
595, 8, 1, 0
596, 8, 1, 0
596, 8, 1, 0
597, 8, 1, 0
597, 8, 1, 0
598, 8, 1, 0
598, 8, 1, 0
599, 8, 1, 0
599, 8, 1, 0
600, 8, 1, 0
600, 8, 1, 0
601, 8, 1, 0
601, 8, 1, 0
602, 8, 1, 0
602, 8, 1, 0
603, 8, 1, 0
603, 8, 1, 0
604, 8, 1, 0
604, 8, 1, 0
605, 8, 1, 0
605, 8, 1, 0
606, 8, 1, 0
606, 8, 1, 0
607, 8, 1, 0
607, 8, 1, 0
608, 8, 1, 0
608, 8, 1, 0
609, 8, 1, 0
609, 8, 1, 0
610, 8, 1, 0
610, 8, 1, 0
611, 8, 1, 0
611, 8, 1, 0
612, 8, 1, 0
612, 8, 1, 0
613, 8, 1, 0
613, 8, 1, 0
614, 8, 1, 0
614, 8, 1, 0
615, 8, 1, 0
615, 8, 1, 0
616, 8, 1, 0
616, 8, 1, 0
617, 8, 1, 0
617, 8, 1, 0
618, 8, 1, 0
618, 8, 1, 0
619, 8, 1, 0
619, 8, 1, 0
620, 8, 1, 0
620, 8, 1, 0
621, 8, 1, 0
621, 8, 1, 0
622, 8, 1, 0
622, 8, 1, 0
623, 8, 1, 0
623, 8, 1, 0
624, 8, 1, 0
624, 8, 1, 0
625, 8, 1, 0
625, 8, 1, 0
626, 8, 1, 0
626, 8, 1, 0
627, 8, 1, 0
627, 8, 1, 0
628, 8, 1, 0
628, 8, 1, 0
629, 8, 1, 0
629, 8, 1, 0
630, 8, 1, 0
630, 8, 1, 0
631, 8, 1, 0
631, 8, 1, 0
632, 8, 1, 0
632, 8, 1, 0
633, 8, 1, 0
633, 8, 1, 0
634, 8, 1, 0
634, 8, 1, 0
635, 8, 1, 0
635, 8, 1, 0
636, 8, 1, 0
